student_id,degree,institution_tier,gpa,target_career_id,career_skill_match_pct,total_skills_count,avg_skill_proficiency,core_cs_score,projects_count,avg_project_complexity,certifications_count,assessments_passed_pct,weekly_study_hours,learning_velocity_index,readiness_score,is_job_ready
STU_01563,B.S. Data Science,1,6.45,CR003,50.48,13,2.17,34.1,0,1.8,0,24.1,6.3,0.85,34.63,0
STU_01564,B.Tech Electronics,2,7.51,CR004,46.35,13,2.08,31.6,0,1.6,0,42.9,7.2,0.8,35.51,0
STU_01565,B.Tech Information Technology,2,7.59,CR007,77.92,14,3.18,70.6,4,3.5,1,74.4,8.4,1.15,72.81,0
STU_01566,BCA / MCA,1,6.21,CR005,33.35,11,1.77,33.3,0,1.6,1,49.2,8.9,0.9,28.61,0
STU_01567,B.Tech Computer Science,2,7.98,CR010,30.43,12,1.18,45.7,1,1.2,0,34.8,6.6,0.91,28.01,0
STU_01568,B.Tech Computer Science,1,7.53,CR001,90.79,18,3.71,71.3,3,3.9,2,86.9,17.0,1.77,78.25,1
STU_01569,B.Tech Information Technology,2,7.56,CR001,74.52,14,3.05,55.5,4,2.7,2,70.4,15.5,1.22,70.11,0
STU_01570,B.Tech Electronics,2,6.36,CR006,61.08,12,2.48,55.6,3,3.4,2,62.3,11.1,1.06,57.68,0
STU_01571,BCA / MCA,3,9.13,CR006,88.36,17,3.67,74.8,5,4.4,5,75.5,24.5,1.41,89.47,1
STU_01572,B.Tech Electronics,2,8.67,CR006,82.43,14,3.98,80.3,3,4.0,2,88.2,19.2,1.39,70.98,0
STU_01573,B.Tech Electronics,3,6.02,CR007,88.02,18,3.62,83.5,4,4.2,2,78.1,23.9,1.74,86.86,1
STU_01574,M.S. Computer Science,1,8.58,CR009,81.69,16,3.29,62.2,4,3.7,1,68.8,10.5,1.05,69.89,0
STU_01575,B.S. Data Science,2,8.8,CR008,65.92,15,2.69,59.2,4,3.4,1,66.6,8.2,1.18,61.21,0
STU_01576,B.Tech Computer Science,3,7.37,CR006,40.23,8,1.54,35.5,1,1.5,0,45.5,7.0,0.97,37.41,0
STU_01577,BCA / MCA,2,9.16,CR008,22.98,10,1.22,24.4,1,1.2,1,32.8,6.3,0.99,25.37,0
STU_01578,BCA / MCA,2,8.42,CR002,75.51,14,3.16,63.5,3,3.7,3,67.4,9.9,1.05,72.07,0
STU_01579,BCA / MCA,3,10.0,CR007,68.31,16,2.87,48.8,2,3.0,3,72.9,8.1,1.02,64.36,0
STU_01580,B.Tech Information Technology,3,7.32,CR010,83.25,14,3.88,84.4,3,4.5,3,78.0,14.4,1.73,80.05,1
STU_01581,B.Tech Electronics,3,8.62,CR005,76.56,18,3.59,76.5,6,4.2,3,85.1,23.9,1.49,85.09,1
STU_01582,B.Tech Electronics,3,8.13,CR008,91.9,15,4.35,75.7,4,4.0,3,88.7,18.9,1.38,87.67,1
STU_01583,B.Tech Information Technology,1,5.77,CR002,44.71,11,1.69,30.7,2,1.6,0,29.2,5.5,0.67,34.66,0
STU_01584,B.Tech Information Technology,3,9.58,CR006,93.79,20,4.59,78.9,7,4.6,4,92.6,22.5,1.97,96.03,1
STU_01585,BCA / MCA,2,8.7,CR008,96.22,19,4.64,93.0,5,4.6,4,96.5,18.7,1.65,99.5,1
STU_01586,M.S. Computer Science,2,8.15,CR008,57.15,7,1.98,35.0,2,2.4,1,26.6,8.4,0.98,49.06,0
STU_01587,B.Tech Information Technology,3,8.99,CR010,26.7,11,1.16,23.9,1,2.4,1,43.6,7.8,0.96,31.73,0
STU_01588,BCA / MCA,3,6.77,CR007,94.45,15,3.96,84.6,6,4.1,3,87.0,23.5,1.32,92.66,1
STU_01589,B.Tech Information Technology,2,9.83,CR005,36.33,10,1.27,29.4,0,1.7,1,44.9,6.7,0.65,32.01,0
STU_01590,BCA / MCA,2,5.38,CR004,90.5,20,4.18,80.5,3,4.6,4,89.6,16.5,1.55,87.67,1
STU_01591,B.Tech Information Technology,3,8.17,CR007,73.37,11,2.6,62.7,2,3.8,2,53.8,14.6,1.18,69.89,0
STU_01592,B.Tech Computer Science,2,8.55,CR004,90.53,20,4.32,78.1,6,4.0,4,76.5,16.3,1.39,90.55,1
STU_01593,B.S. Data Science,3,6.68,CR003,81.38,10,3.32,62.8,4,3.6,3,54.0,13.2,1.17,72.36,0
STU_01594,B.Tech Information Technology,1,7.86,CR001,85.27,16,3.18,63.0,3,2.6,2,65.9,9.5,1.39,71.42,0
STU_01595,B.Tech Information Technology,3,6.45,CR005,79.41,14,3.39,66.0,6,4.2,5,77.6,16.4,1.41,82.89,1
STU_01596,B.Tech Information Technology,2,7.48,CR003,83.43,14,3.54,67.1,3,4.2,4,88.9,22.3,1.33,82.16,1
STU_01597,B.S. Data Science,2,9.0,CR002,77.24,14,3.23,53.7,4,3.4,3,58.3,9.6,1.09,66.45,0
STU_01598,B.Tech Electronics,2,8.29,CR004,74.21,19,3.31,59.1,4,3.1,2,74.8,8.3,1.08,71.43,0
STU_01599,B.Tech Computer Science,3,7.94,CR006,40.15,6,1.44,32.2,2,2.2,0,27.3,9.2,0.82,36.42,0
STU_01600,BCA / MCA,3,9.04,CR004,90.72,21,3.63,69.0,3,4.0,3,86.8,22.9,1.54,83.28,1
STU_01601,B.Tech Electronics,3,10.0,CR005,96.77,16,4.75,95.7,6,4.4,3,95.1,20.3,2.04,94.82,1
STU_01602,M.S. Computer Science,2,9.54,CR007,91.86,25,4.24,84.5,5,4.4,5,76.9,22.5,1.59,94.7,1
STU_01603,B.Tech Electronics,1,6.98,CR005,72.75,19,2.92,64.5,2,3.0,3,57.8,16.6,1.35,70.94,0
STU_01604,M.S. Computer Science,2,7.63,CR003,58.64,10,2.56,48.0,4,2.6,1,64.7,17.6,1.34,61.12,0
STU_01605,BCA / MCA,2,6.11,CR003,65.79,13,2.73,59.3,3,2.8,3,64.7,13.7,1.21,66.03,0
STU_01606,B.Tech Electronics,2,7.67,CR003,28.69,4,1.32,21.3,2,1.9,0,43.6,8.0,0.73,27.76,0
STU_01607,BCA / MCA,2,7.6,CR006,74.11,8,3.47,81.4,3,3.9,3,88.5,18.7,1.76,76.44,1
STU_01608,B.Tech Electronics,3,7.25,CR007,91.58,24,4.67,87.1,4,4.3,2,75.9,24.6,1.65,86.23,1
STU_01609,B.Tech Computer Science,2,6.46,CR008,36.47,8,1.01,18.9,0,2.2,0,23.8,8.4,0.81,26.13,0
STU_01610,M.S. Computer Science,2,9.1,CR010,65.01,13,2.91,57.1,2,3.7,3,55.3,10.5,1.25,61.56,0
STU_01611,BCA / MCA,2,8.05,CR001,34.42,7,1.04,23.4,1,2.0,1,29.5,6.9,0.93,28.62,0
STU_01612,B.S. Data Science,2,8.24,CR003,93.37,25,4.52,89.0,6,3.8,2,84.6,23.3,1.36,88.41,1
STU_01613,B.Tech Electronics,3,8.11,CR007,65.66,16,2.93,47.7,4,2.8,2,63.5,8.6,1.3,59.39,0
STU_01614,B.S. Data Science,1,8.69,CR002,37.56,11,1.34,33.4,1,1.8,0,33.3,8.2,0.8,34.26,0
STU_01615,B.Tech Computer Science,2,8.47,CR010,72.2,11,3.22,61.3,4,3.4,3,63.8,13.7,1.08,74.64,0
STU_01616,B.Tech Computer Science,3,6.05,CR003,77.87,14,3.32,61.9,4,3.2,3,56.3,11.8,1.15,76.68,1
STU_01617,B.Tech Electronics,2,6.3,CR003,47.9,12,1.87,38.3,0,1.4,0,39.1,9.7,0.76,39.06,0
STU_01618,B.Tech Electronics,3,7.99,CR001,73.78,17,2.9,65.4,4,3.5,3,72.7,9.9,1.2,75.04,1
STU_01619,B.Tech Electronics,1,8.61,CR010,55.2,12,2.65,59.6,4,3.2,1,57.7,12.5,1.08,60.73,0
STU_01620,B.Tech Information Technology,3,9.45,CR002,38.1,12,1.74,37.4,2,1.8,0,44.7,8.9,0.77,35.78,0
STU_01621,B.Tech Computer Science,2,8.25,CR006,50.15,11,1.88,45.8,0,2.4,0,27.2,4.8,0.88,35.95,0
STU_01622,BCA / MCA,1,7.06,CR009,65.52,14,2.55,51.1,2,2.6,1,71.8,17.3,1.25,58.7,0
STU_01623,B.Tech Computer Science,2,10.0,CR006,95.96,24,4.24,84.1,6,4.5,6,89.3,24.9,1.94,95.9,1
STU_01624,BCA / MCA,1,7.1,CR005,43.04,9,1.64,30.7,2,1.1,1,31.3,9.4,0.78,40.22,0
STU_01625,BCA / MCA,2,7.26,CR003,62.67,15,2.45,54.7,4,2.6,2,65.9,14.7,1.33,61.58,0
STU_01626,M.S. Computer Science,3,6.7,CR006,64.03,12,2.91,46.4,4,3.5,1,57.1,17.2,1.37,61.4,0
STU_01627,BCA / MCA,1,6.45,CR001,41.51,9,1.25,34.1,0,1.2,0,38.6,7.8,0.99,30.72,0
STU_01628,B.S. Data Science,3,8.26,CR004,96.56,25,4.62,92.0,6,4.4,5,91.3,25.9,1.69,99.5,1
STU_01629,B.S. Data Science,1,8.42,CR010,71.85,18,3.25,60.4,4,3.4,2,64.0,12.1,1.24,61.28,0
STU_01630,B.S. Data Science,2,9.26,CR003,53.1,10,2.2,45.2,2,3.6,2,74.7,9.2,1.26,54.21,0
STU_01631,BCA / MCA,2,7.04,CR003,62.44,12,2.63,53.6,2,3.3,3,55.7,8.4,1.04,57.2,0
STU_01632,BCA / MCA,2,7.36,CR004,87.93,12,4.01,65.8,4,4.3,5,86.9,20.9,1.35,86.85,1
STU_01633,B.Tech Information Technology,2,5.78,CR007,74.91,16,2.82,54.1,4,3.8,1,70.2,12.0,1.19,63.84,0
STU_01634,B.Tech Computer Science,2,8.02,CR009,27.67,5,1.08,23.9,2,1.5,1,28.1,8.8,0.8,27.17,0
STU_01635,B.Tech Computer Science,2,10.0,CR002,64.93,10,2.56,50.6,3,3.5,2,63.0,14.4,1.11,65.63,0
STU_01636,B.Tech Information Technology,3,9.76,CR004,71.26,21,3.28,65.7,2,2.8,2,58.4,17.3,1.39,69.63,0
STU_01637,B.Tech Information Technology,2,9.36,CR002,95.23,18,4.04,85.1,3,4.0,3,77.0,18.7,1.31,84.06,1
STU_01638,M.S. Computer Science,3,8.37,CR005,73.89,9,2.92,58.2,3,3.1,1,64.2,9.9,1.06,67.93,0
STU_01639,M.S. Computer Science,2,7.09,CR010,81.24,17,3.58,73.3,5,4.4,2,88.9,22.4,1.4,78.2,1
STU_01640,B.Tech Computer Science,1,7.99,CR007,39.95,11,1.83,35.8,2,2.1,1,39.8,4.3,0.89,35.8,0
STU_01641,B.Tech Electronics,2,7.05,CR005,38.07,5,1.58,32.4,2,2.1,0,25.7,6.8,0.65,38.17,0
STU_01642,BCA / MCA,1,7.54,CR007,73.72,16,2.91,62.3,3,3.5,1,51.2,8.5,1.08,63.07,0
STU_01643,BCA / MCA,2,7.39,CR006,81.02,19,3.67,77.0,4,3.8,5,88.5,15.5,1.68,81.37,1
STU_01644,BCA / MCA,2,7.79,CR008,97.44,21,5.0,100.0,8,5.0,5,93.6,24.2,1.82,99.5,1
STU_01645,B.S. Data Science,3,7.06,CR009,95.27,21,4.56,91.3,6,4.6,5,90.9,19.7,1.85,96.65,1
STU_01646,BCA / MCA,3,6.63,CR005,52.23,13,2.31,42.9,3,2.6,1,66.7,9.9,1.37,50.67,0
STU_01647,BCA / MCA,1,7.18,CR004,97.29,26,5.0,96.2,6,4.9,3,97.5,19.7,1.62,96.03,1
STU_01648,B.Tech Computer Science,3,8.0,CR009,99.08,24,4.73,96.7,5,4.8,6,89.9,24.8,1.79,95.16,1
STU_01649,BCA / MCA,2,6.79,CR003,68.95,9,2.63,44.5,4,2.9,3,50.2,9.7,1.02,65.69,0
STU_01650,BCA / MCA,3,6.15,CR002,81.36,13,2.99,55.4,4,2.6,1,51.1,16.0,1.28,65.76,0
STU_01651,BCA / MCA,1,8.51,CR007,86.19,18,3.57,71.3,5,4.4,3,82.8,15.5,1.67,83.94,1
STU_01652,BCA / MCA,2,7.72,CR009,97.75,17,4.37,83.0,3,3.9,5,83.6,17.8,1.49,92.67,1
STU_01653,B.Tech Information Technology,2,6.49,CR009,98.24,21,4.97,100.0,6,4.5,3,97.9,27.0,1.63,99.5,1
STU_01654,B.S. Data Science,3,6.8,CR009,59.98,10,2.56,46.6,2,3.4,2,58.0,10.8,1.01,58.68,0
STU_01655,B.Tech Electronics,2,8.49,CR006,90.59,22,4.58,98.6,7,4.5,4,97.2,18.3,1.93,95.16,1
STU_01656,M.S. Computer Science,3,8.69,CR002,69.77,14,3.14,60.0,3,3.3,2,72.3,10.3,1.15,66.89,0
STU_01657,B.S. Data Science,2,8.02,CR010,66.15,15,2.89,57.6,3,3.3,3,69.2,10.7,1.24,65.99,0
STU_01658,M.S. Computer Science,3,7.25,CR001,99.4,17,4.41,91.0,8,5.0,3,91.6,28.7,2.08,94.83,1
STU_01659,B.S. Data Science,1,8.26,CR008,75.61,10,2.94,61.3,3,3.0,1,61.7,16.6,1.29,65.79,0
STU_01660,B.Tech Computer Science,2,9.78,CR003,62.15,11,2.85,47.2,2,3.5,1,71.2,8.7,1.11,57.5,0
STU_01661,B.Tech Electronics,2,7.41,CR002,61.98,15,3.01,53.6,2,3.5,2,61.5,8.8,1.25,56.28,0
STU_01662,B.Tech Computer Science,3,7.79,CR001,45.74,12,1.74,27.1,2,1.0,1,30.5,6.9,0.86,38.42,0
STU_01663,B.Tech Information Technology,2,7.94,CR006,60.05,6,2.26,50.6,3,2.5,1,51.0,15.7,1.03,51.46,0
STU_01664,M.S. Computer Science,3,9.06,CR002,95.63,14,4.09,79.1,8,4.5,4,93.9,27.2,2.05,97.68,1
STU_01665,B.Tech Information Technology,2,8.67,CR007,46.08,8,2.25,41.7,2,1.7,0,39.5,7.2,0.62,37.83,0
STU_01666,B.Tech Computer Science,1,10.0,CR001,30.73,8,1.39,21.1,1,1.3,1,23.8,7.1,0.91,32.14,0
STU_01667,B.Tech Computer Science,1,6.37,CR004,94.97,24,4.04,87.2,7,4.9,3,89.0,30.1,1.66,91.98,1
STU_01668,B.Tech Electronics,2,8.36,CR008,85.56,13,3.28,74.7,4,4.3,4,75.3,22.8,1.45,87.0,1
STU_01669,B.Tech Electronics,2,8.41,CR007,46.34,13,2.11,40.5,0,1.4,0,23.0,8.6,0.64,37.37,0
STU_01670,B.Tech Information Technology,1,5.98,CR009,43.12,14,1.88,34.4,2,1.2,0,40.5,4.6,0.94,36.42,0
STU_01671,B.Tech Computer Science,2,5.94,CR006,61.45,18,2.52,54.6,4,3.6,3,73.4,16.5,1.16,70.83,0
STU_01672,B.Tech Computer Science,2,7.62,CR005,69.06,13,2.72,60.6,2,3.3,2,73.1,13.1,1.11,66.05,0
STU_01673,B.Tech Information Technology,2,6.77,CR009,55.9,12,2.03,41.2,1,1.7,0,49.6,7.3,0.61,45.31,0
STU_01674,B.S. Data Science,3,7.82,CR004,95.18,19,4.61,96.1,6,4.1,3,85.9,18.5,1.36,94.51,1
STU_01675,B.Tech Electronics,3,7.28,CR002,85.27,15,3.66,70.3,4,4.6,3,80.0,17.0,1.51,85.97,1
STU_01676,M.S. Computer Science,2,8.4,CR003,38.7,11,1.88,43.8,0,1.6,1,28.8,8.0,0.92,31.98,0
STU_01677,B.Tech Computer Science,2,9.24,CR004,96.94,22,5.0,98.8,8,4.7,3,97.9,28.5,1.67,95.75,1
STU_01678,M.S. Computer Science,1,8.79,CR001,60.86,13,1.94,44.7,4,2.7,2,72.1,12.9,1.07,59.2,0
STU_01679,BCA / MCA,2,7.55,CR004,28.99,7,1.12,21.1,1,1.1,1,28.4,4.6,0.95,28.28,0
STU_01680,B.Tech Computer Science,2,7.53,CR001,66.45,15,2.17,48.3,3,3.0,2,62.4,14.5,1.12,63.4,0
STU_01681,B.S. Data Science,3,9.32,CR007,29.12,10,1.27,26.8,0,2.2,0,48.3,9.4,0.7,26.98,0
STU_01682,B.Tech Computer Science,1,8.53,CR006,51.33,11,1.96,48.6,1,2.3,1,39.2,8.9,0.74,41.09,0
STU_01683,M.S. Computer Science,1,6.93,CR003,57.76,9,2.61,52.2,3,3.2,2,54.2,9.7,1.0,58.11,0
STU_01684,B.S. Data Science,2,6.65,CR002,88.66,22,4.18,79.1,4,4.4,4,77.2,17.8,1.41,88.69,1
STU_01685,B.S. Data Science,3,7.31,CR006,78.87,19,3.37,71.6,5,4.2,3,77.7,21.4,1.8,83.33,1
STU_01686,BCA / MCA,2,8.77,CR010,54.72,13,2.48,50.0,2,3.8,1,70.4,17.5,1.08,58.62,0
STU_01687,BCA / MCA,3,6.47,CR002,59.67,13,2.03,45.3,2,1.3,0,38.3,6.3,0.7,45.07,0
STU_01688,B.Tech Information Technology,3,10.0,CR002,42.82,10,1.66,20.2,2,1.6,1,48.0,5.3,0.65,37.27,0
STU_01689,B.S. Data Science,3,8.13,CR004,72.33,19,2.63,61.1,2,3.8,1,61.0,16.4,1.33,65.95,0
STU_01690,B.Tech Information Technology,1,6.6,CR009,94.04,20,4.08,82.3,5,4.1,4,80.1,14.8,1.8,90.42,1
STU_01691,B.Tech Electronics,2,7.32,CR002,99.52,25,4.73,99.3,5,4.9,6,97.3,26.7,2.12,99.5,1
STU_01692,B.Tech Electronics,2,8.81,CR009,93.98,20,3.94,67.8,4,3.9,4,77.1,22.7,1.41,88.62,1
STU_01693,BCA / MCA,3,8.6,CR005,32.71,2,1.2,32.8,2,1.5,0,39.9,9.6,0.78,31.97,0
STU_01694,BCA / MCA,1,6.93,CR007,46.21,13,2.6,52.5,4,3.4,3,74.0,14.6,1.11,56.84,0
STU_01695,B.Tech Computer Science,1,8.54,CR009,69.91,12,2.6,54.3,3,3.8,2,68.2,17.8,1.37,63.3,0
STU_01696,M.S. Computer Science,2,6.31,CR003,27.17,13,1.45,18.4,2,1.2,0,33.8,6.0,0.9,23.71,0
STU_01697,M.S. Computer Science,2,8.74,CR009,63.06,15,2.61,50.2,4,3.3,3,74.1,10.1,1.26,63.95,0
STU_01698,M.S. Computer Science,2,7.67,CR004,83.74,12,3.18,68.5,3,3.7,3,71.8,10.2,1.29,77.3,1
STU_01699,B.Tech Computer Science,1,6.68,CR001,63.15,10,2.77,50.0,3,2.7,1,72.2,9.6,1.14,55.12,0
STU_01700,BCA / MCA,1,8.9,CR005,96.25,17,4.75,98.1,7,4.6,3,91.6,20.3,2.16,95.51,1
STU_01701,BCA / MCA,3,7.66,CR004,72.88,20,3.59,61.5,2,2.6,3,63.4,11.5,1.01,63.38,0
STU_01702,B.S. Data Science,2,5.86,CR006,63.93,14,2.9,51.2,4,3.4,3,50.0,17.6,1.07,63.54,0
STU_01703,B.S. Data Science,3,6.45,CR007,95.95,22,3.97,86.3,5,4.3,4,87.9,20.2,1.69,91.73,1
STU_01704,B.Tech Computer Science,2,6.66,CR001,92.93,16,4.08,78.1,4,4.5,4,85.4,24.2,1.38,92.93,1
STU_01705,B.Tech Information Technology,2,7.33,CR001,76.85,11,2.95,50.7,4,2.6,1,73.0,11.7,1.27,70.95,0
STU_01706,BCA / MCA,3,7.35,CR007,93.05,25,4.09,81.0,7,4.4,4,97.8,23.0,1.73,98.29,1
STU_01707,B.Tech Electronics,2,8.15,CR005,48.02,9,2.31,55.7,2,1.3,1,22.1,5.6,0.77,47.42,0
STU_01708,B.Tech Information Technology,2,8.61,CR007,56.4,12,2.77,43.7,3,2.7,1,64.4,11.1,1.19,52.94,0
STU_01709,B.Tech Electronics,1,7.79,CR003,83.36,12,4.11,61.8,4,4.0,3,89.9,18.4,1.69,81.89,1
STU_01710,M.S. Computer Science,2,5.76,CR003,50.06,12,2.03,41.6,2,3.0,2,54.1,15.1,1.09,50.18,0
STU_01711,B.Tech Information Technology,3,8.0,CR007,91.06,16,3.93,73.1,4,4.5,2,88.7,23.1,1.69,81.2,1
STU_01712,B.Tech Information Technology,1,8.16,CR004,54.91,10,1.98,49.0,4,2.9,2,64.7,9.7,1.28,56.39,0
STU_01713,B.Tech Computer Science,3,7.03,CR003,89.18,17,3.88,73.7,3,4.4,2,88.9,19.8,1.55,83.23,1
STU_01714,B.Tech Electronics,2,7.08,CR002,86.82,18,3.53,75.4,3,3.9,3,79.1,24.8,1.35,80.58,1
STU_01715,B.Tech Information Technology,3,7.69,CR005,47.04,10,1.48,37.9,2,1.2,0,37.8,8.2,0.75,40.99,0
STU_01716,B.Tech Computer Science,3,7.72,CR002,70.57,20,2.95,55.0,3,3.3,3,54.1,8.5,1.06,64.98,0
STU_01717,B.Tech Computer Science,2,7.3,CR008,91.58,21,4.17,86.5,6,4.4,3,89.5,24.3,1.41,91.12,1
STU_01718,B.S. Data Science,2,8.7,CR003,46.83,18,1.99,25.1,2,2.4,1,43.7,5.9,0.96,37.82,0
STU_01719,BCA / MCA,2,8.39,CR001,93.87,18,3.5,68.7,3,4.0,4,80.8,16.2,1.76,81.97,1
STU_01720,B.Tech Computer Science,2,8.42,CR007,39.71,15,1.77,33.7,0,2.4,0,35.6,4.7,0.81,31.83,0
STU_01721,B.Tech Information Technology,2,6.62,CR003,74.06,14,2.99,58.0,3,3.6,1,71.8,8.2,1.33,62.88,0
STU_01722,BCA / MCA,2,8.83,CR002,71.95,14,3.03,57.8,2,3.1,1,65.6,12.4,1.21,59.85,0
STU_01723,B.Tech Computer Science,3,7.86,CR005,57.0,7,2.06,45.9,4,2.5,2,56.4,13.5,1.03,57.02,0
STU_01724,B.Tech Computer Science,2,8.76,CR002,79.27,14,3.25,62.8,4,4.6,3,88.5,18.6,1.63,80.39,1
STU_01725,B.Tech Electronics,2,7.68,CR010,31.51,10,1.26,28.2,1,1.7,0,35.1,10.0,0.86,34.29,0
STU_01726,BCA / MCA,2,10.0,CR010,80.61,22,4.09,84.2,5,3.9,2,81.1,16.2,1.57,82.54,1
STU_01727,B.S. Data Science,3,8.03,CR006,88.25,23,4.35,92.0,5,4.4,3,95.2,22.9,2.19,91.86,1
STU_01728,B.Tech Information Technology,3,6.06,CR003,65.77,14,2.86,57.3,3,2.7,2,68.8,10.2,1.13,58.98,0
STU_01729,BCA / MCA,3,7.81,CR008,83.43,17,3.38,66.6,3,4.0,5,82.8,16.9,1.57,77.9,1
STU_01730,BCA / MCA,2,5.63,CR002,70.69,13,2.82,54.4,2,2.5,1,56.8,13.0,1.3,58.78,0
STU_01731,B.Tech Electronics,2,6.89,CR008,70.82,13,2.5,50.5,4,2.9,2,70.7,13.8,1.04,63.23,0
STU_01732,M.S. Computer Science,3,7.57,CR006,51.58,10,2.02,43.6,2,2.2,0,37.1,8.9,0.66,43.08,0
STU_01733,B.Tech Electronics,2,8.67,CR008,68.77,6,3.11,52.1,3,3.6,3,63.7,12.5,1.01,64.95,0
STU_01734,M.S. Computer Science,3,9.49,CR007,32.76,7,1.24,25.9,2,2.1,1,36.7,9.2,0.79,34.42,0
STU_01735,M.S. Computer Science,2,7.57,CR004,92.89,23,4.09,85.8,4,4.1,4,85.8,19.5,1.34,91.01,1
STU_01736,B.Tech Computer Science,2,8.69,CR001,59.79,16,2.52,46.1,3,3.4,1,52.2,15.5,1.25,54.42,0
STU_01737,B.Tech Computer Science,1,8.35,CR006,68.94,18,2.77,61.0,2,3.1,2,64.9,17.0,1.26,65.63,0
STU_01738,B.Tech Electronics,1,8.53,CR009,91.16,25,3.95,85.6,8,4.6,4,91.9,20.7,1.96,96.81,1
STU_01739,B.Tech Information Technology,3,7.39,CR001,98.99,22,4.23,86.4,3,4.0,3,80.3,14.0,1.34,87.25,1
STU_01740,B.Tech Electronics,3,8.84,CR007,64.97,15,2.58,63.3,4,3.1,1,50.1,11.0,1.35,58.59,0
STU_01741,BCA / MCA,2,7.97,CR008,90.42,21,3.61,70.7,4,4.3,2,88.3,17.0,1.36,84.68,1
STU_01742,B.Tech Information Technology,2,6.28,CR002,25.54,7,1.4,19.9,0,1.0,1,32.8,6.0,0.88,25.55,0
STU_01743,B.Tech Information Technology,3,7.16,CR008,94.94,20,4.15,80.6,5,4.0,5,82.9,20.8,1.4,93.06,1
STU_01744,B.Tech Electronics,3,6.68,CR008,94.7,20,4.31,79.7,3,4.1,4,75.6,21.1,1.4,86.65,1
STU_01745,B.Tech Computer Science,1,7.95,CR001,66.86,6,2.39,46.7,2,2.9,3,64.4,8.2,1.19,60.23,0
STU_01746,B.Tech Information Technology,1,7.84,CR007,87.75,14,3.53,73.7,6,4.6,4,80.5,24.1,1.73,87.08,1
STU_01747,M.S. Computer Science,2,10.0,CR004,65.14,16,2.55,49.5,2,3.6,2,50.9,14.1,1.35,64.14,0
STU_01748,B.Tech Computer Science,2,9.85,CR003,83.5,16,3.5,69.3,6,4.3,2,79.9,20.7,1.72,81.41,1
STU_01749,B.Tech Information Technology,2,6.96,CR009,62.3,16,2.55,53.3,2,2.9,3,66.4,12.9,1.3,56.29,0
STU_01750,B.Tech Electronics,2,8.85,CR007,93.76,19,4.12,87.2,4,4.2,2,84.4,18.6,1.69,91.53,1
STU_01751,B.S. Data Science,2,7.38,CR004,82.19,15,3.08,62.5,2,2.6,1,59.8,14.1,1.31,69.0,0
STU_01752,B.S. Data Science,2,6.74,CR006,37.85,5,1.82,25.5,1,1.7,0,30.6,9.4,0.65,29.45,0
STU_01753,M.S. Computer Science,1,7.56,CR004,77.27,17,3.15,69.5,3,3.6,1,57.8,17.6,1.12,71.09,0
STU_01754,M.S. Computer Science,2,7.17,CR001,42.25,5,1.45,36.9,0,1.9,0,22.2,7.7,0.89,34.15,0
STU_01755,M.S. Computer Science,3,8.22,CR008,60.26,9,1.8,32.1,1,1.4,0,44.1,6.5,0.71,40.2,0
STU_01756,B.S. Data Science,1,6.87,CR006,82.29,21,3.86,71.0,6,4.1,3,82.3,15.9,1.69,83.49,1
STU_01757,B.S. Data Science,3,7.02,CR006,92.96,19,4.38,82.5,5,4.8,5,95.1,22.9,1.94,96.24,1
STU_01758,B.Tech Electronics,3,7.0,CR009,24.43,16,1.22,16.9,0,1.6,0,23.9,5.3,0.8,24.46,0
STU_01759,M.S. Computer Science,3,8.0,CR008,64.12,13,2.36,46.5,2,3.6,2,73.5,8.3,1.32,60.5,0
STU_01760,B.Tech Information Technology,1,8.22,CR008,32.95,7,1.0,23.5,2,1.8,0,32.2,7.2,0.9,27.47,0
STU_01761,BCA / MCA,2,7.71,CR004,85.05,13,3.8,76.2,4,3.9,3,78.7,14.3,1.66,82.89,1
STU_01762,M.S. Computer Science,2,8.09,CR010,79.01,25,3.6,89.3,5,4.3,5,83.1,14.5,1.64,88.51,1
STU_01763,B.Tech Information Technology,2,8.8,CR006,55.1,15,2.44,51.1,3,3.2,1,56.1,13.9,1.17,49.33,0
STU_01764,BCA / MCA,3,8.8,CR007,49.86,11,1.98,43.8,2,2.3,0,39.1,8.6,0.86,42.02,0
STU_01765,B.Tech Information Technology,2,6.68,CR008,38.29,12,1.41,28.5,0,2.2,0,37.6,9.4,0.69,28.19,0
STU_01766,B.S. Data Science,2,8.22,CR002,74.98,16,3.07,69.6,3,3.4,2,60.5,8.3,1.01,69.78,0
STU_01767,B.Tech Information Technology,3,7.5,CR003,39.11,14,1.54,35.5,2,2.3,1,37.6,6.7,0.83,34.46,0
STU_01768,B.S. Data Science,1,9.39,CR003,86.14,13,3.87,75.7,6,4.6,4,81.5,21.5,1.61,90.28,1
STU_01769,B.Tech Electronics,3,7.49,CR008,87.19,17,3.66,68.0,4,4.3,2,80.1,18.9,1.64,84.66,1
STU_01770,M.S. Computer Science,2,7.38,CR006,85.25,20,3.84,78.2,6,4.1,5,78.2,22.4,1.34,89.02,1
STU_01771,M.S. Computer Science,3,6.69,CR003,53.67,9,2.1,38.9,4,3.6,3,51.6,17.9,1.16,55.85,0
STU_01772,B.S. Data Science,2,10.0,CR007,54.09,5,2.32,39.8,3,3.4,3,64.6,8.5,1.08,57.73,0
